Title,Price,Area,Location,type
CHO THUÊ NHÀ GÓI 2 MỸ GIA VĨNH THÁI,15 triệu /tháng,100m2,"Nha Trang, Khánh Hòa",cho_thue_cua_hang
"--Cần cho thuê nhà gói 2 , khu đô thị MỸ Gia -diện tích 100m2 -bao gồm 4 phòng ngủ. -nội thất đầy đủ. -cách trung tâm thành phố, biên 3km lh Em Giang. 0971.783.712",13.5 triệu /tháng,60m2,"lô 3e, Đường Lê Hồng Phong, Ngô Quyền, Hải Phòng",cho_thue_cua_hang
"cho thuê nhà ở lô 3e Lê Hồng Phong phù hợp ở, văn phòng, dạy học",20 triệu /tháng,90m2,"Đường Hoàng Thế Thiện, Hải An, Hải Phòng",cho_thue_cua_hang
"cho thuê nhà ở lô 3e Lê Hồng Phong-         60m2, 4 tầng, 5pn, 4wc, đồ cơ bản-         Phù hợp làm văn phòng, ở, dạy học,……-         Giá 13,5tr",20 triệu /tháng,24m2,"Lê Chân, Hải Phòng",cho_thue_cua_hang
"CHO THUÊ NHÀ MẶT ĐƯỜNG HOÀNG THẾ THIỆN 4 TẦNG, phù hợp ở, văn phòng, kinh doanh",12 triệu /tháng,73m2,"Đường Lương Thế Vinh, Thanh Xuân, Hà Nội",cho_thue_cua_hang
CHO THUÊ NHÀ MẶT ĐƯỜNG HOÀNG THẾ THIỆN 4 TẦNG- Nhà 90m2 - 4 tầng - 4 ngủ - 5wc khép kín- Nhà 3 phòng ngủ FULL đồ.- Phù hợp làm văn phòng - spa - trung tâm.Giá thuê: 20tr/tháng(TT),40 triệu /tháng,200m2,"Đường Quang Trung, Hà Đông, Hà Nội",cho_thue_cua_hang
CHO THUÊ NHÀ MẶT ĐƯỜNG HỒ SEN 24m2 20tr,25 triệu,100m2,"Đường Phạm Văn Đồng, Bắc Từ Liêm, Hà Nội",cho_thue_cua_hang
CHO THUÊ NHÀ MẶT ĐƯỜNG HỒ SEN -Nhà 24m2 - 4 tầng - mặt tiền 4m - 2 phòng ngủ - 3 wc - vỉa hè rộng - Ô tô đậu đỗ thoải mái - Nhà có 1 điều hòa...,40 triệu /tháng,608m2,"Đường Hồng Bàng, Nha Trang, Khánh Hòa",cho_thue_cua_hang
"Cho thuê cửa hàng 75m, ngõ ô tô Lương Thế Vinh. Hà Nội.",18 triệu /tháng,67m2,"Đường Nguyễn Lương Bằng, Đống Đa, Hà Nội",cho_thue_cua_hang
"Cho thuê nhà tầng một ô tô vào, để làm VP cty - sát đường lớn, khu dân trí cao, an ninh tốt, điện nước ổn định.Địa điểm ngõ số ngõ 68 Tố Hữu, hoặc gọi la ngõ 385 Lương...",14 triệu,30m2,"Đường Lê Văn Hiến, Bắc Từ Liêm, Hà Nội",cho_thue_cua_hang
"Cho thuê nha mặt phố Quang Trung, Hà Đông.",10.55 triệu,170m2,"Đường Nguyễn Hoàng Tôn, Tây Hồ, Hà Nội",cho_thue_cua_hang
"Cần cho thuê nhà mặt phố Quang Trung, Hà Đông, Hà Nội. Diện tích: 200m²/ 2 tầng. Mặt tiền: 5m. Hướng: Đông Nam, tối hè 5m. Cửa hàng đã bao gồm các thiết bị như ảnh, điều hòa âm trần,...",10.55 triệu,170m2,"Đường Nguyễn Hoàng Tôn, Tây Hồ, Hà Nội",cho_thue_cua_hang
Cho Thuê nhà Phạm Văn Đồng 100m2 5 Tầng 25tr/th Bắc Từ Liêm. 0966931***,30 triệu,115m2,"Đường Phạm Văn Đồng, Bắc Từ Liêm, Hà Nội",cho_thue_cua_hang
"Cho Thuê nhà Phạm Văn Đồng 100m2 5 Tầng 25tr/th Bắc Từ Liêm.0966931622 CHỦ CHO THUÊ 1, 2, 3 TẦNG - CHỦ Ở TẦNG 4, 5 + Vị trí 2 làn oto , thuận tiện di chuyển , THANG MÁY...",12 triệu,30m2,"Đường Lê Văn Hiến, Bắc Từ Liêm, Hà Nội",cho_thue_cua_hang
Chủ đang cần sang nhượng lại nhà hàng đường Hồng Bàng,10 triệu /tháng,50m2,"Chùa Hàng, Đường Chùa Hàng, Lê Chân, Hải Phòng",cho_thue_cua_hang
🏮Sang nhượng nhà hàng mặt tiền đường Hồng Bàng 🎄Diện tích đất: 200m Ngang: 10m 🎄Diện tích sử dụng: 600 m2  🎄Nội thất setup hoàn chỉnh Nhà hàng sức chứa 80 khách/lần có danh mục kèm theo công dụng cụ...,15 triệu /tháng,63m2,"193, Đường 193 Văn Cao, Ngô Quyền, Hải Phòng",cho_thue_cua_hang
"Cho thuê cửa hàng 67m, mặt phố Nguyễn Lương Bằng, HN.",6 triệu /tháng,60m2,"lô 22, Đường Lê Hồng Phong, Ngô Quyền, Hải Phòng",cho_thue_cua_hang
"Cho thuê cửa hàng mặt phố Nguyễn Lương Bằng, Đống Đa, 67m². 18tr/th.Vị trí đắc địa nên phù hợp kinh doanh mọi nghành nghề dịch vụ.Nằm ở đoạn đẹp nhất phố Nguyễn Lương Bằng, vỉa hè siêu dài rộng và...",11 triệu /tháng,60m2,"lô 22, Đường Lê Hồng Phong, Ngô Quyền, Hải Phòng",cho_thue_cua_hang
"Cho Thuê Nhà Đường Lê Văn Hiến, Ô Tô Kinh Doanh, 30m2 5 tầng 14tr/tháng.",13 triệu /tháng,120m2,"lô 22, Đường Lê Hồng Phong, Ngô Quyền, Hải Phòng",cho_thue_cua_hang
