Title,Price,Area,Location,type
"Cho thuê nhà nguyên căn đường Bình Thới ,P.10,Q.11.",110 triệu /tháng,216m2,"Đường Bình Thới, Quận 11, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê nhà nguyên căn đường Bình Thới ,P.10,Q.11.- Diện tích : rộng 12m x dài 18m. - Quy mô : 1 trệt, 2 lầu. - Cọc 3 thanh toán 1.- Hành lang đi bộ trước nhà sâu 4m để...",329 triệu /tháng,612m2,"Quận 1, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê nhà MT đường Trần Hưng Đạo, Q1.",150 triệu /tháng,100m2,"Đường Hồ Huấn Nghiệp, Quận 1, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê nhà MT đường Trần Hưng Đạo, Q1.DT 12x17m, 3 tầng, giá chỉ 329 triệu/tháng.Ví trí đắc địa, mặt bằng siêu hiếm ngay trung tâm Sài Gòn, đoạn giữa Nguyễn Thái Học và Đề Thám.Phù hợp mở showroom, thời...",142 triệu /tháng,600m2,"Đường Rạch Bùng Binh, Quận 3, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê tòa nhà nguyên căn đường Hồ Huấn Nghiệp ,Q.1.",70 triệu /tháng,75m2,"Đường Rạch Bùng Binh, Quận 3, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê tòa nhà nguyên căn đường Hồ Huấn Nghiệp ,Q.1.Kết cấu: 1 trệt, 4 lầu , thang máy.Khu vực sầm uất , thích hợp kinh doanh mọi ngành nghề,nhà hàng, spa,khách sạn,CHDV,có thang máy .Có sẵn hệ thống nước...",65 triệu /tháng,60m2,"Đường Lê Văn Sỹ, Quận 3, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê nhà MT siêu rộng 10x15m, Phường 10, Quận 3.",75 triệu /tháng,64m2,"Đường Đặng Thị Nhu, Quận 1, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê nhà MT siêu rộng 10x15m, Phường 10, Quận 3.Vị trí: Khu bờ kè, Trương Định, Bà Huyện Thanh Quang, phù hợp mở nhà hàng, quán nhậu, café thương hiệu …Diện tích siêu rộng: 10x15M, gồm trệt, lửng và...",50 triệu /tháng,40m2,"Quận 3, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê tòa nhà đường Rạch Bùng Binh, Phường 9, Quận 3, TP.Hồ Chí Minh.",50 triệu /tháng,50m2,"Đường Điện Biên Phủ, Bình Thạnh, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê tòa nhà đường Rạch Bùng Binh, Phường 9, Quận 3, TP.Hồ Chí Minh.- Diện tích: 5 x 15 m- Kết cấu: 1 hầm 1 trệt 5 lầu sân thượng.-Thích hợp kinh doanh văn phòng , trung tâm anh...",195 triệu /tháng,100m2,"Đường Nguyễn Công Trứ, Quận 1, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê mặt tiền đường Lê Văn Sỹ,Q3 gần ngã 4 Trần Quang Diệu.",190 triệu /tháng,122.4m2,"Đường Nguyễn Trãi, Quận 5, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê mặt tiền đường Lê Văn Sỹ. Q3 gần ngã 4 Trần Quang DiệuDT: 4,2 x 16m, 1 trệt, 2 lầu nhà mới sơn sữaGiá: 65tr/tháng",60 triệu /tháng,80m2,"Đường Hòa Hưng, Quận 10, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê nhà nguyên căn đường Đặng Thị Nhu, Nguyễn Thái Bình,Q1.",250 triệu /tháng,450m2,"Đường Nguyễn Thái Bình, Tân Bình, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê nhà nguyên căn đường Đặng Thị Nhu, Nguyễn Thái Bình,Q1.- DT 4x16m- Trệt lửng 3 lầu",150 triệu /tháng,120m2,"Đường Nguyễn Trãi, Quận 5, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê nhà nguyên căn MT đường Nguyễn Đình Chiểu, Q3.",170 triệu /tháng,160m2,"Đường Võ Oanh, Bình Thạnh, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê nhà nguyên căn MT đường Nguyễn Đình Chiểu, Q3.-Dt: 4 x 10m.-Kết cấu :Trệt 5 lầu. cầu thang cuối nhà, nhà mới 100%.-Phù hợp là Spa, Nha Khoa, Thời trang... Giá 50tr/th. -Cọc 3 thanh toán .",90 triệu /tháng,103m2,"Đường Lê Hồng Phong, Quận 10, Hồ Chí Minh",cho_thue_cua_hang
"Cho thuê nhà 2 góc MT Xô Viết Nghê Tĩnh, P.25, Q.Bình Thạnh .",19.5 triệu /tháng,383m2,"Đường Nguyễn Hiền, Quận 3, Hồ Chí Minh",cho_thue_cua_hang
