Title,Price,Area,Location,type
Cho thuê nguyên căn shophouse Hoàng Huy Mall 78m2 giá 20 triệu/tháng,20 triệu /tháng,78m2,"Đường Nguyễn Tất Tố, Lê Chân, Hải Phòng",cho_thue_cua_hang
"CHO THUÊ : NGUYÊN CĂN HOÀNG HUY MALL, LÊ CHÂN ,HPGIÁ THUÊ : 20 TRIỆU DIỆN TÍCH : 78M2HẠ TẦNG : ĐANG HOÀN THIỆN ,CHƯA VÀO NỘI THẤT , CHƯA BẾP- MÔ HÌNH CHO THUÊ : VĂN PHÒNG , ỞLIÊN...",65 triệu /tháng,40m2,"Đường Chùa Bộc, Đống Đa, Hà Nội",cho_thue_cua_hang
Cho thuê mặt phố Chùa Bộc cho thuê cả nhà 5 tầng giá thuê 65tr/tháng.,80 triệu /tháng,55m2,"Đường Phan Đình Phùng, Ba Đình, Hà Nội",cho_thue_cua_hang
"Cho thuê nhà mặt phố Chùa Bộc kinh danh các mô hình: - Diện tích: 40m2 - Số tầng: 5 tầng - Mặt tiền: 3.5m - Cho thuê cả nhà, phù hợp thời trang, spa, siêu thị, kinh doanh mọi...",30 triệu /tháng,350m2,"Đường Thái Hà, Đống Đa, Hà Nội",cho_thue_cua_hang
Cho thuê lô góc mặt phố Phan Đình Phùng - Ba Đình mặt tiền 15m.,35 triệu /tháng,70m2,"Đường Nguyễn Hữu Thọ, Hoàng Mai, Hà Nội",cho_thue_cua_hang
"-Vị trí đẹp, kinh doanh cực tốt. -Diện tích: 55 m2 -Số tầng: 4 (tầng) -Mặt tiền: 15 m -Giá chào thuê: 80triệu/tháng. -Quan tâm liên hệ ngay: 0355.621.804 (E Nhung) – Chuyên viên tư vấn của VNTC Leasing chuyên...",35 triệu /tháng,80m2,"Đường Thái Hà, Đống Đa, Hà Nội",cho_thue_cua_hang
Cho thuê MBKD mặt phố Thái Hà mặt tiền 9m,120 triệu /tháng,75m2,"Đường Cầu Giấy, Cầu Giấy, Hà Nội",cho_thue_cua_hang
"- Diện tích: 350m2- Giá chào thuê cả nhà 5 tầng: 75 triệu/tháng.- Nhà mới xây, cho thuê cả nhà thông sàn không thang máy. Vị trí đẹp, tuyến phố thời trang, cafe, showroom,....kinh doanh mô hình gì cũng được.",50 triệu /tháng,500m2,"Đường Lê Trọng Tấn, Thanh Xuân, Hà Nội",cho_thue_cua_hang
Cho thuê MBKD mặt đường Nguyễn Hữu Thọ mt 8m giá thuê 35tr/tháng!!!,150 triệu /tháng,120m2,"Đường Cầu Giấy, Cầu Giấy, Hà Nội",cho_thue_cua_hang
">> Cho thuê MBKD mặt đường Nguyễn Hữu Thọ vị trí đối diện hồ Linh Đàm, gần chợ Đại Từ tập trung lượng người qua lại đông: - Diện tích: 70 m2 - Số tầng: 2 (tầng) - Giá chào...",85 triệu /tháng,150m2,"Đường Đặng Xuân Bảng, Hoàng Mai, Hà Nội",cho_thue_cua_hang
Cho thuê mặt phố Thái Thịnh mặt tiền 24m giá thuê 35tr/tháng.,35 triệu /tháng,60m2,"Đường Nguyễn Văn Tuyết, Đống Đa, Hà Nội",cho_thue_cua_hang
"Cho thuê mặt phố Thái Thịnh, nhà 1 tầng: - Diện tích: 80m2. - Mặt tiền: 24m. - Giá thuê: 35 triệu/tháng. - Mặt bằng tầng lửng, thông sàn, nhà mới đẹp. -Kinh doanh các mô hình sạch, tuyến phố...",60 triệu /tháng,70m2,"Đường Đội Cấn, Ba Đình, Hà Nội",cho_thue_cua_hang
"Cho thuê MBKD mặt đường Cầu Giấy vị trí đẹp DT 75m2, mặt tiền 7m !!!",25 triệu /tháng,120m2,"Đường Ngọc Khánh, Ba Đình, Hà Nội",cho_thue_cua_hang
»» Cho thuê mặt bằng mặt đường Cầu Giấy: - Diện tích: 75 m2 - Số tầng: 2 (tầng) - Mặt tiền: 7 m - Giá chào thuê: 120 triệu/tháng - Nhà thiết kế tầng 1 thông sàn. Phía trên...,45 triệu /tháng,60m2,"Đường Quán Thánh, Ba Đình, Hà Nội",cho_thue_cua_hang
Cho thuê mặt phố Lê Trọng Tấn diện tích sử dụng 500m2.,55 triệu /tháng,250m2,"Đường Phạm Ngọc Thạch, Đống Đa, Hà Nội",cho_thue_cua_hang
"Mặt phố Lê Trọng Tấn - Thanh Xuân cho thuê cả nhà: - Diện tích: 100 m2 - Số tầng: 5 (tầng) - Mặt tiền: 5 m - Cho thuê làm các mô hình sạch sẽ, làm trưng bày sản...",90 triệu /tháng,40m2,"Đường Hàng Điếu, Hoàn Kiếm, Hà Nội",cho_thue_cua_hang
Cho thuê MBKD mặt đường Cầu Giấy diện tích 120m2.,30 triệu /tháng,120m2,"Đường Nguyễn Văn Tuyết, Đống Đa, Hà Nội",cho_thue_cua_hang
"- Diện tích : 120m2 - Mặt tiền : 6,5m - Giá chào thuê : 150 triệu. - Cho thuê tầng 1, nhà một mặt phố Cầu Giấy và một mặt ngõ đường Cầu Giấy, nằm sát ngã 3 Cầu...",45 triệu /tháng,100m2,"Đường Thái Hà, Đống Đa, Hà Nội",cho_thue_cua_hang
Cho thuê MBKD mặt phố Đặng Xuân Bảng DT 150m2 x 5 tầng!!!,45 triệu /tháng,120m2,"Đường Bạch Mai, Hai Bà Trưng, Hà Nội",cho_thue_cua_hang
">> Cho thuê MBKD mặt phố Đặng Xuân Bảng - Hoàng Mai: -Diện tích: 150m2 x 5 tầng (Tầng 1: 70m2) -Mặt tiền: 6m -Giá chào thuê: 85tr/tháng -Nhà thông sàn, cầu thang + thang máy riêng cạnh nhà, nhà...",60 triệu /tháng,60m2,"Đường Nguyễn Khánh Toàn, Cầu Giấy, Hà Nội",cho_thue_cua_hang
Cho thuê mặt phố Nguyễn Văn Tuyết nhà 2 mặt tiền giá thuê chỉ 35tr/tháng.,,,,cho_thue_cua_hang
"- Cho thuê mặt phố lô góc Nguyễn Văn Tuyết - Đống Đa: - Nhà 2 mặt tiền nhận diện thương hiệu tốt - Cho thuê nhà 5 tầng, 60m2/tầng - Vỉa hè trước nhà rộng, tuyến phố ăn uống...",,,,cho_thue_cua_hang
Cho thuê mặt phố Đội Cấn diện tích 70m2 kinh doanh các mô hình.,,,,cho_thue_cua_hang
"Cho thuê mặt phố Đội Cấn - quận Ba Đình: - Diện tích: 70m2 - Mặt tiền: 5m - Cho thuê cả nhà 5 tầng giá: 60 triệu/tháng - Nhà chia 2 phòng, cho thuê các mô hình : văn...",,,,cho_thue_cua_hang
Cho thuê MBKD mặt phố Ngọc Khánh diện tích 120m2.,,,,cho_thue_cua_hang
">> Cho thuê MBKD mặt phố Ngọc Khánh - Ba Đình: -Diện tích: 120m2 -Mặt tiền: 3.5m -Giá: 25 triệu/tháng -Nhà đối diện tòa chung cư, phù hợp hiệu thuốc, spa, siêu thị, thời trang.... -Thời gian thuê lâu dài,...",,,,cho_thue_cua_hang
"Cho thuê MBKD mặt phố Quán Thánh mặt tiền 12m, dt 180m2 cho làm mọi mô hình !!!",,,,cho_thue_cua_hang
">> Cho thuê MBKD mặt phố Quán Thánh, gần ngay lô góc ngã tư: Diện tích: 60 m2 Số tầng: 3 (tầng) Mặt tiền: 12 m Cho thuê cả nhà 3 tầng giá 45tr/tháng Nhà thiết kế thông sàn, cầu...",,,,cho_thue_cua_hang
Cho thuê mặt phố Phạm Ngọc Thạch mặt tiền 11m DTSD 250m2 giá thuê 55tr/tháng.,,,,cho_thue_cua_hang
"Cho thuê mặt phố Phạm Ngọc Thạch - Đống Đa: Diện tích: 250m2, mặt tiền 11m cho thuê 1 tầng riêng biệt, đầy đủ tiện nghi, điều hoà, thiết bị chiếu sáng,... Tuyến phố sầm uất, tập trung nhiều thương...",,,,cho_thue_cua_hang
Cho thuê MBKD mặt phố Hàng Điếu mặt tiền 12m nhà vị trí siêu đẹp 2 mặt tiền.,,,,cho_thue_cua_hang
"Cho thuê mặt phố Hàng Điếu: - Nhà 2 mặt tiền phố Hàng Điếu và Hàng Nón. - Diện tích 130m2 - Mặt tiền 12m, cho thuê nhà riêng biệt, công trình phụ khép kín, có ban công nhìn ra...",,,,cho_thue_cua_hang
Cho thuê mặt phố Nguyễn Văn Tuyết diện tích 120m2.,,,,cho_thue_cua_hang
"»» Cho thuê MBKD mặt phố Nguyễn Văn Tuyết – Đống Đa: - Diện tích: 120m2 - Mặt tiền: 4m - Giá thuê: 30tr/tháng - Nhà lối đi chung, cho thuê các mô hình sạch sẽ, cafe, siêu thị, thời...",,,,cho_thue_cua_hang
"Cho thuê mặt phố Thái Hà - Đống Đa, DTSD 100m2 giá thuê 45tr/tháng.",,,,cho_thue_cua_hang
"»» Cho thuê mặt phố Thái Hà tuyến phố trung tâm quận Đống Đa: - Diện tích: 100m2 (3 tầng) - Mặt tiền: 4.5m - Cho thuê cả nhà 3 tầng giá thuê 45tr/tháng, kí HĐ lâu dài, kì thanh...",,,,cho_thue_cua_hang
Cho thuê mặt phố Bạch Mai diện tích 120m2.,,,,cho_thue_cua_hang
"Mặt phố Bạch Mai, vị trí gần chợ Mơ, đoạn đường rộng nhất Bạch Mai, có vỉa hè để xe: - Diện tích: 120 m2 - Số tầng: 3 (tầng) - Mặt tiền: 6 m - Giá thuê: 45 triệu/tháng...",,,,cho_thue_cua_hang
"Cho thuê mặt phố Nguyễn Khánh Toàn nhà 3 tầng, DTSD 180m2.",,,,cho_thue_cua_hang
">> Cho thuê mặt phố Nguyễn Khánh Toàn - Cầu Giấy: - Diện tích: 60m2/sàn - Mặt tiền: 4m - Giá chào thuê: 60 triệu/tháng - Cho thuê nhà 3 tầng, nhà thông sàn cầu thang cuối, cho thuê các...",,,,cho_thue_cua_hang
Cho thuê MBKD mặt phố Nguyễn Trãi ngay cổng chợ Phùng Khoang.,28 triệu /tháng,50m2,"Đường Nguyễn Trãi, Hà Đông, Hà Nội",cho_thue_cua_hang
"- Diện tích: 50m2- Giá thuê: 28 triệu- Cho thuê 1 tầng riêng biệt, có gác xép, công trình phụ đầy đủ. Vị trí ngay cổng chợ Phùng Khoang, vỉa hè rộng, kinh doanh mọi mô hình.-Hỗ trợ xem nhà,...",50 triệu /tháng,100m2,"Đường Thái Hà, Đống Đa, Hà Nội",cho_thue_cua_hang
Cho thuê MBKD mặt phố Thái Hà diện tích 100m2.,40 triệu /tháng,30m2,"Đường Bà Triệu, Hoàn Kiếm, Hà Nội",cho_thue_cua_hang
