Title,Price,Area,Location,type
Cần cho thuê nhà xưởng 1000- 1600 - 2700m2-5000m2 trong KCN Long Hậu. Giá rẻ chỉ 95 nghìn/m2,108 nghìn/m²,1.600 m²,"Cần Giuộc, Long An",cho-thue-kho-nha-xuong-dat
"Cần cho thuê gấp 500- 1000 - 2000m2 kho, nhà xưởng trong KCN Long Hậu và ngoài KCN",120 nghìn/m²,1.000 m²,"Cần Giuộc, Long An",cho-thue-kho-nha-xuong-dat
Cho thuê nhà xưởng KM119 Định Quán - 1800m2,35 triệu/tháng,1.800 m²,"Định Quán, Đồng Nai",cho-thue-kho-nha-xuong-dat
"Cho thuê 306m2 đất, mặt tiền 12m, hẻm 6m, 1 sẹc, Đường Trần Bá Giao, Phường 5, Gò Vấp",30 triệu/tháng,306 m²,"Gò Vấp, Hồ Chí Minh",cho-thue-kho-nha-xuong-dat
"Cho thuê xưởng Long Biên, khung thép 200m2, mặt tiền 10m, điện 3 pha, đường Container, 13tr/tháng",13 triệu/tháng,200 m²,"Long Biên, Hà Nội",cho-thue-kho-nha-xuong-dat
Cho thuê kho nhỏ 300m2 trần cao đường xe container đi được tại quận Tân Phú,80 nghìn/m²,300 m²,"Tân Phú, Hồ Chí Minh",cho-thue-kho-nha-xuong-dat
"Chính chủ kho xưởng 500m2 - 1000m2 - 2000m2 dựng mới tại La Phù, Hoài Đức, Hà Nội",65 nghìn/m²,500 m²,"Hoài Đức, Hà Nội",cho-thue-kho-nha-xuong-dat
Cho thuê kho xưởng trong khu kinh tế mở Chu Lai Quảng Nam miễn giảm thuế thu nhập doanh nghiệp.,40 nghìn/m²,5.000 m²,"Núi Thành, Quảng Nam",cho-thue-kho-nha-xuong-dat
Cho thuê đất 70 năm và nhà xưởng xây sẳn 1000 - 35000m2 trong các KCN tỉnh Quảng Ngãi,Giá thỏa thuận,2.000 m²,"Sơn Tịnh, Quảng Ngãi",cho-thue-kho-nha-xuong-dat
Cho thuê khu nhà xưởng làm cơ khí trong khu công nghiệp Hòa Khánh 7000m2 có PCCC,200 triệu/tháng,7.000 m²,"Liên Chiểu, Đà Nẵng",cho-thue-kho-nha-xuong-dat
"Cho thuê kho xưởng 11.000m2 góc 2 mặt tiền đường số 2 KCN Tân Tạo, Bình Tân",110 nghìn/m²,6.500 m²,"Bình Tân, Hồ Chí Minh",cho-thue-kho-nha-xuong-dat
Chính chủ cho thuê kho xưởng tại La Phù - An Khánh - Lê Trọng Tấn - Hà Đông - Hà Nội,Giá thỏa thuận,10.000 m²,"Hoài Đức, Hà Nội",cho-thue-kho-nha-xuong-dat
"Cho thuê kho 624m2 tại đường Hồng Bàng vị trí đẹp tiếp giáp quận 5, 10, 11",100 nghìn/m²,624 m²,"Quận 6, Hồ Chí Minh",cho-thue-kho-nha-xuong-dat
"Cho thuê nhà xưởng Quốc Lộ N2, Bến Lức Long An, có 2 Cẩu trục, văn phòng",50 triệu/tháng,2.000 m²,"Bến Lức, Long An",cho-thue-kho-nha-xuong-dat
Cho thuê 3.200m2 nhà xưởng PCCC tự động CCN Minh Quang xây mới giá 55 nghìn/m2/th,55 nghìn/m²,3.200 m²,"Mỹ Hào, Hưng Yên",cho-thue-kho-nha-xuong-dat
Cho thuê xưởng tiêu chuẩn tại cụm công nghiệp Thạch Thất Quốc Oai. Diện tích 1200m2. LH 0982 247 ***,75 nghìn/m²,1.200 m²,"Thạch Thất, Hà Nội",cho-thue-kho-nha-xuong-dat
"Cho thuê đất trống 6 x 20m tiện làm kho bãi, dựng ở lâu dài",7 triệu/tháng,120 m²,"Quận 2, Hồ Chí Minh",cho-thue-kho-nha-xuong-dat
"Cho thuê kho KCN Yên Mỹ, Hưng Yên - kho đẹp chịu tải hàng 2 tấn. Giá 78.000 vnđ/m2/th",78 nghìn/m²,3.000 m²,"Yên Mỹ, Hưng Yên",cho-thue-kho-nha-xuong-dat
"Còn cho thuê kho 200m2 và 400m2 gần Đầm Sen, quận Tân Phú",80 nghìn/m²,400 m²,"Tân Phú, Hồ Chí Minh",cho-thue-kho-nha-xuong-dat
Cho thuê kho xưởng dài hạn 600m2 giá 38 triệu tại Gò Vấp,38 triệu/tháng,600 m²,"Gò Vấp, Hồ Chí Minh",cho-thue-kho-nha-xuong-dat
Cho thuê kho 500m2 giá tốt đường xe container di chuyển tại KCN Tân Bình,90 nghìn/m²,500 m²,"Tân Phú, Hồ Chí Minh",cho-thue-kho-nha-xuong-dat
"Nhà xưởng, kho bãi tại Hải Dương chỉ 50k/m2 từ 1.000m2 - 10hecta, PCCC đầy đủ, SX nhiều ngành nghề",50 triệu/tháng,1.000 m²,"Hải Dương, Hải Dương",cho-thue-kho-nha-xuong-dat
"Cho thuê nhà xưởng, kho tại KCN Hải Dương từ 1.000m2 - 15hecta giá 50k/m2 sản xuất nhiều ngành nghề",50 triệu/tháng,1.000 m²,"Chí Linh, Hải Dương",cho-thue-kho-nha-xuong-dat
